student_id,school_year,subject,assessment_score,proficiency_level
STU00772,2025,Social Studies,94.0,Advanced
STU00773,2023,Math,63.0,Basic
STU00773,2023,ELA,80.0,Proficient
STU00773,2023,Science,77.0,Proficient
STU00773,2023,Social Studies,79.0,Proficient
STU00773,2024,Math,75.0,Proficient
STU00773,2024,ELA,71.0,Proficient
STU00773,2024,Science,72.0,Proficient
STU00773,2024,Social Studies,81.0,Proficient
STU00773,2025,Math,55.0,Basic
STU00773,2025,ELA,88.0,Advanced
STU00773,2025,Science,71.0,Proficient
STU00773,2025,Social Studies,77.0,Proficient
STU00774,2023,Math,67.0,Basic
STU00774,2023,ELA,70.0,Proficient
STU00774,2023,Science,57.0,Basic
STU00774,2023,Social Studies,73.0,Proficient
STU00774,2024,Math,71.0,Proficient
STU00774,2024,ELA,51.0,Below Basic
STU00774,2024,Science,56.0,Basic
STU00774,2024,Social Studies,78.0,Proficient
STU00774,2025,Math,77.0,Proficient
STU00774,2025,ELA,,Proficient
STU00774,2025,Science,67.0,Basic
STU00774,2025,Social Studies,81.0,Proficient
STU00775,2023,Math,57.0,Basic
STU00775,2023,ELA,70.0,Proficient
STU00775,2023,Science,58.0,Basic
STU00775,2023,Social Studies,70.0,Proficient
STU00775,2024,Math,59.0,Basic
STU00775,2024,ELA,78.0,Proficient
STU00775,2024,Science,74.0,Proficient
STU00775,2024,Social Studies,67.0,Basic
STU00775,2025,Math,82.0,Proficient
STU00775,2025,ELA,67.0,Basic
STU00775,2025,Science,74.0,Proficient
STU00775,2025,Social Studies,71.0,Proficient
STU00776,2023,Math,83.0,Proficient
STU00776,2023,ELA,85.0,Advanced
STU00776,2023,Science,90.0,Advanced
STU00776,2023,Social Studies,81.0,Proficient
STU00776,2024,Math,54.0,Below Basic
STU00776,2024,ELA,80.0,Proficient
STU00776,2024,Science,97.0,Advanced
STU00776,2024,Social Studies,82.0,Proficient
STU00776,2025,Math,61.0,Basic
STU00776,2025,ELA,85.0,Advanced
STU00776,2025,Science,85.0,Advanced
STU00776,2025,Social Studies,76.0,Proficient
STU00777,2023,Math,71.0,Proficient
STU00777,2023,ELA,68.0,Basic
STU00777,2023,Science,80.0,Proficient
STU00777,2023,Social Studies,77.0,Proficient
STU00777,2024,Math,61.0,Basic
STU00777,2024,ELA,75.0,Proficient
STU00777,2024,Science,67.0,Basic
STU00777,2024,Social Studies,89.0,Advanced
STU00777,2025,Math,80.0,Proficient
STU00777,2025,ELA,74.0,Proficient
STU00777,2025,Science,75.0,Proficient
STU00777,2025,Social Studies,85.0,Advanced
STU00778,2023,Math,66.0,Basic
STU00778,2023,ELA,78.0,Proficient
STU00778,2023,Science,83.0,Proficient
STU00778,2023,Social Studies,67.0,Basic
STU00778,2024,Math,87.0,Advanced
STU00778,2024,ELA,87.0,Advanced
STU00778,2024,Science,76.0,Proficient
STU00778,2024,Social Studies,72.0,Proficient
STU00778,2025,Math,76.0,Proficient
STU00778,2025,ELA,75.0,Proficient
STU00778,2025,Science,69.0,Basic
STU00778,2025,Social Studies,83.0,Proficient
STU00779,2023,Math,55.0,Basic
STU00779,2023,ELA,64.0,Basic
STU00779,2023,Science,63.0,Basic
STU00779,2023,Social Studies,56.0,Basic
STU00779,2024,Math,69.0,Basic
STU00779,2024,ELA,64.0,Basic
STU00779,2024,Science,77.0,Proficient
STU00779,2024,Social Studies,65.0,Basic
STU00779,2025,Math,62.0,Basic
STU00779,2025,ELA,60.0,Basic
STU00779,2025,Science,68.0,Basic
STU00779,2025,Social Studies,70.0,Proficient
STU00780,2023,Math,74.0,Proficient
STU00780,2023,ELA,71.0,Proficient
STU00780,2023,Science,88.0,Advanced
STU00780,2023,Social Studies,75.0,Proficient
STU00780,2024,Math,59.0,Basic
STU00780,2024,ELA,62.0,Basic
STU00780,2024,,75.0,Proficient
STU00780,2024,Social Studies,63.0,Basic
STU00780,2025,Math,76.0,Proficient
STU00780,2025,ELA,81.0,Proficient
STU00780,2025,Science,80.0,Proficient
STU00780,2025,Social Studies,66.0,Basic
STU00781,2023,Math,73.0,Proficient
STU00781,2023,ELA,71.0,Proficient
STU00781,2023,Science,62.0,Basic
STU00781,2023,Social Studies,68.0,Basic
STU00781,2024,Math,72.0,Proficient
STU00781,2024,ELA,64.0,Basic
STU00781,2024,Science,72.0,Proficient
STU00781,2024,Social Studies,84.0,Proficient
STU00781,2025,Math,74.0,Proficient
STU00781,2025,ELA,69.0,Basic
STU00781,2025,Science,70.0,Proficient
STU00781,2025,Social Studies,65.0,Basic
STU00782,2023,Math,69.0,Basic
STU00782,2023,ELA,63.0,Basic
STU00782,2023,Science,78.0,Proficient
STU00782,2023,Social Studies,84.0,Proficient
STU00782,2024,Math,76.0,Proficient
STU00782,2024,ELA,72.0,Proficient
STU00782,2024,Science,79.0,Proficient
STU00782,2024,Social Studies,93.0,Advanced
STU00782,2025,Math,84.0,Proficient
STU00782,2025,ELA,79.0,Proficient
STU00782,2025,Science,97.0,Advanced
STU00782,2025,Social Studies,100.0,Advanced
STU00783,2023,Math,55.0,Basic
STU00783,2023,ELA,61.0,Basic
STU00783,2023,Science,68.0,Basic
STU00783,2023,Social Studies,56.0,Basic
STU00783,2024,Math,69.0,Basic
STU00783,2024,ELA,66.0,Basic
STU00783,2024,Science,67.0,Basic
STU00783,2024,Social Studies,60.0,Basic
STU00783,2025,Math,59.0,Basic
STU00783,2025,ELA,51.0,Below Basic
STU00783,2025,Science,81.0,Proficient
STU00783,2025,Social Studies,78.0,Proficient
STU00784,2023,Math,68.0,Basic
STU00784,2023,ELA,68.0,Basic
STU00784,2023,Science,43.0,Below Basic
STU00784,2023,Social Studies,59.0,Basic
STU00784,2024,Math,64.0,Basic
STU00784,2024,ELA,59.0,Basic
STU00784,2024,Science,53.0,Below Basic
STU00784,2024,Social Studies,61.0,Basic
STU00784,2025,Math,67.0,Basic
STU00784,2025,ELA,70.0,Proficient
STU00784,2025,Science,77.0,Proficient
STU00784,2025,Social Studies,89.0,Advanced
STU00785,2023,Math,76.0,Proficient
STU00785,2023,ELA,71.0,Proficient
STU00785,2023,Science,88.0,Advanced
STU00785,2023,Social Studies,59.0,Basic
STU00785,2024,Math,52.0,Below Basic
STU00785,2024,ELA,66.0,Basic
STU00785,2024,Science,80.0,Proficient
STU00785,2024,Social Studies,77.0,Proficient
STU00785,2025,Math,63.0,Basic
STU00785,2025,ELA,70.0,Proficient
STU00785,2025,Science,64.0,Basic
STU00785,2025,Social Studies,,Basic
STU00786,2023,Math,87.0,Advanced
STU00786,2023,ELA,75.0,Proficient
STU00786,2023,Science,91.0,Advanced
STU00786,2023,Social Studies,69.0,Basic
STU00786,2024,Math,75.0,Proficient
STU00786,2024,ELA,75.0,Proficient
STU00786,2024,Science,80.0,Proficient
STU00786,2024,Social Studies,77.0,Proficient
STU00786,2025,Math,84.0,Proficient
STU00786,2025,ELA,83.0,Proficient
STU00786,2025,Science,67.0,Basic
STU00786,2025,Social Studies,86.0,Advanced
STU00787,2023,Math,68.0,Basic
STU00787,2023,ELA,65.0,Basic
STU00787,2023,Science,77.0,Proficient
STU00787,2023,Social Studies,81.0,Proficient
STU00787,2024,Math,64.0,Basic
STU00787,2024,ELA,68.0,Basic
STU00787,2024,Science,58.0,Basic
STU00787,2024,Social Studies,56.0,Basic
STU00787,2025,Math,67.0,Basic
STU00787,2025,ELA,79.0,Proficient
STU00787,2025,Science,66.0,Basic
STU00787,2025,Social Studies,86.0,Advanced
STU00788,2023,Math,75.0,Proficient
STU00788,2023,ELA,78.0,Proficient
STU00788,2023,Science,76.0,Proficient
STU00788,2023,Social Studies,89.0,Advanced
STU00788,2024,Math,66.0,Basic
STU00788,2024,ELA,76.0,Proficient
STU00788,2024,Science,72.0,Proficient
STU00788,2024,Social Studies,74.0,Proficient
STU00788,2025,Math,82.0,Proficient
STU00788,2025,ELA,84.0,Proficient
STU00788,2025,Science,,Advanced
STU00788,2025,Social Studies,86.0,Advanced
STU00789,2023,Math,71.0,Proficient
STU00789,2023,ELA,71.0,Proficient
STU00789,2023,Science,81.0,Proficient
STU00789,2023,Social Studies,68.0,Basic
STU00789,2024,Math,63.0,Basic
STU00789,2024,ELA,76.0,Proficient
STU00789,2024,Science,65.0,Basic
STU00789,2024,Social Studies,74.0,Proficient
STU00789,2025,Math,88.0,Advanced
STU00789,2025,ELA,62.0,Basic
STU00789,2025,Science,83.0,Proficient
STU00789,2025,Social Studies,67.0,Basic
STU00790,2023,Math,75.0,Proficient
STU00790,2023,ELA,72.0,Proficient
STU00790,2023,Science,71.0,Proficient
STU00790,2023,Social Studies,66.0,Basic
STU00790,2024,Math,59.0,Basic
STU00790,2024,ELA,58.0,Basic
STU00790,2024,,64.0,Basic
STU00790,2024,Social Studies,64.0,Basic
STU00790,2025,Math,68.0,Basic
STU00790,2025,ELA,57.0,Basic
STU00790,2025,Science,69.0,Basic
STU00790,2025,Social Studies,82.0,Proficient
STU00791,2023,Math,76.0,Proficient
STU00791,2023,ELA,71.0,Proficient
STU00791,2023,Science,92.0,Advanced
STU00791,2023,Social Studies,66.0,Basic
STU00791,2024,Math,67.0,Basic
STU00791,2024,ELA,58.0,Basic
STU00791,2024,Science,66.0,Basic
STU00791,2024,Social Studies,88.0,Advanced
STU00791,2025,Math,70.0,Proficient
STU00791,2025,ELA,62.0,Basic
STU00791,2025,Science,83.0,Proficient
STU00791,2025,Social Studies,81.0,Proficient
STU00792,2023,Math,70.0,Proficient
STU00792,2023,ELA,62.0,Basic
STU00792,2023,Science,55.0,Basic
STU00792,2023,Social Studies,64.0,Basic
STU00792,2024,Math,68.0,Basic
STU00792,2024,ELA,66.0,Basic
STU00792,2024,Science,69.0,Basic
STU00792,2024,Social Studies,62.0,Basic
STU00792,2025,Math,67.0,Basic
STU00792,2025,ELA,66.0,Basic
STU00792,2025,Science,59.0,Basic
STU00792,2025,Social Studies,69.0,Basic
STU00793,2023,Math,63.0,Basic
STU00793,2023,ELA,75.0,Proficient
STU00793,2023,Science,76.0,Proficient
STU00793,2023,Social Studies,75.0,Proficient
STU00793,2024,Math,56.0,Basic
STU00793,2024,ELA,65.0,Basic
STU00793,2024,Science,67.0,Basic
STU00793,2024,Social Studies,68.0,Basic
STU00793,2025,Math,63.0,Basic
STU00793,2025,ELA,79.0,Proficient
STU00793,2025,Science,76.0,Proficient
STU00793,2025,Social Studies,68.0,Basic
STU00794,2023,Math,79.0,Proficient
STU00794,2023,ELA,80.0,Proficient
STU00794,2023,Science,76.0,Proficient
STU00794,2023,Social Studies,88.0,Advanced
STU00794,2024,Math,71.0,Proficient
STU00794,2024,ELA,81.0,Proficient
STU00794,2024,Science,70.0,Proficient
STU00794,2024,Social Studies,72.0,Proficient
STU00794,2025,Math,62.0,Basic
STU00794,2025,ELA,68.0,Basic
STU00794,2025,Science,77.0,Proficient
STU00794,2025,Social Studies,75.0,Proficient
STU00795,2023,Math,70.0,Proficient
STU00795,2023,ELA,72.0,Proficient
STU00795,2023,Science,90.0,Advanced
STU00795,2023,Social Studies,66.0,Basic
STU00795,2024,Math,62.0,Basic
STU00795,2024,ELA,69.0,Basic
STU00795,2024,Science,75.0,Proficient
STU00795,2024,Social Studies,82.0,Proficient
STU00795,2025,Math,80.0,Proficient
STU00795,2025,ELA,86.0,Advanced
STU00795,2025,Science,75.0,Proficient
STU00795,2025,Social Studies,75.0,Proficient
STU00796,2023,Math,81.0,Proficient
STU00796,2023,ELA,44.0,Below Basic
STU00796,2023,Science,69.0,Basic
STU00796,2023,Social Studies,74.0,Proficient
STU00796,2024,Math,86.0,Advanced
STU00796,2024,ELA,57.0,Basic
STU00796,2024,Science,67.0,Basic
STU00796,2024,Social Studies,60.0,Basic
STU00796,2025,Math,51.0,Below Basic
STU00796,2025,ELA,69.0,Basic
STU00796,2025,Science,77.0,Proficient
STU00796,2025,Social Studies,82.0,Proficient
STU00797,2023,Math,56.0,Basic
STU00797,2023,ELA,70.0,Proficient
STU00797,2023,Science,61.0,Basic
STU00797,2023,Social Studies,70.0,Proficient
STU00797,2024,Math,76.0,Proficient
STU00797,2024,ELA,67.0,Basic
STU00797,2024,Science,77.0,Proficient
STU00797,2024,Social Studies,59.0,Basic
STU00797,2025,Math,71.0,Proficient
STU00797,2025,ELA,77.0,Proficient
STU00797,2025,Science,75.0,Proficient
STU00797,2025,Social Studies,58.0,Basic
STU00798,2023,Math,53.0,Below Basic
STU00798,2023,ELA,60.0,Basic
STU00798,2023,Science,60.0,Basic
STU00798,2023,Social Studies,59.0,Basic
STU00798,2024,Math,67.0,Basic
STU00798,2024,ELA,46.0,Below Basic
STU00798,2024,Science,54.0,Below Basic
STU00798,2024,Social Studies,43.0,Below Basic
STU00798,2025,Math,64.0,Basic
STU00798,2025,ELA,67.0,Basic
STU00798,2025,Science,91.0,Advanced
STU00798,2025,Social Studies,72.0,Proficient
STU00799,2023,Math,75.0,Proficient
STU00799,2023,ELA,77.0,Proficient
STU00799,2023,Science,71.0,Proficient
STU00799,2023,Social Studies,77.0,Proficient
STU00799,2024,Math,78.0,Proficient
STU00799,2024,ELA,61.0,Basic
STU00799,2024,Science,79.0,Proficient
STU00799,2024,Social Studies,81.0,Proficient
STU00799,2025,Math,90.0,Advanced
STU00799,2025,ELA,77.0,Proficient
STU00799,2025,Science,70.0,Proficient
STU00799,2025,Social Studies,81.0,Proficient
STU00800,2023,Math,54.0,Below Basic
STU00800,2023,ELA,55.0,Basic
STU00800,2023,Science,43.0,Below Basic
STU00800,2023,Social Studies,56.0,Basic
STU00800,2024,Math,56.0,Basic
STU00800,2024,ELA,62.0,Basic
STU00800,2024,Science,70.0,Proficient
STU00800,2024,Social Studies,59.0,Basic
STU00800,2025,Math,59.0,Basic
STU00800,2025,ELA,69.0,Basic
STU00800,2025,Science,61.0,Basic
STU00800,2025,Social Studies,89.0,Advanced
STU00801,2023,Math,74.0,Proficient
STU00801,2023,ELA,63.0,Basic
STU00801,2023,Science,66.0,Basic
STU00801,2023,Social Studies,67.0,Basic
STU00801,2024,Math,64.0,Basic
STU00801,2024,ELA,80.0,Proficient
STU00801,2024,Science,64.0,Basic
STU00801,2024,Social Studies,73.0,Proficient
STU00801,2025,Math,83.0,Proficient
STU00801,2025,ELA,71.0,Proficient
STU00801,2025,Science,80.0,Proficient
STU00801,2025,Social Studies,61.0,Basic
STU00802,2023,Math,73.0,Proficient
STU00802,2023,ELA,71.0,Proficient
STU00802,2023,Science,81.0,Proficient
STU00802,2023,Social Studies,71.0,Proficient
STU00802,2024,Math,98.0,Advanced
STU00802,2024,ELA,68.0,Basic
STU00802,2024,Science,92.0,Advanced
STU00802,2024,Social Studies,91.0,Advanced
STU00802,2025,Math,84.0,Proficient
STU00802,2025,ELA,84.0,Proficient
STU00802,2025,Science,100.0,Advanced
STU00802,2025,Social Studies,100.0,Advanced
STU00803,2023,Math,72.0,Proficient
STU00803,2023,ELA,78.0,Proficient
STU00803,2023,Science,71.0,Proficient
STU00803,2023,Social Studies,67.0,Basic
STU00803,2024,Math,82.0,Proficient
STU00803,2024,ELA,83.0,Proficient
STU00803,2024,Science,65.0,Basic
STU00803,2024,Social Studies,86.0,Advanced
STU00803,2025,Math,82.0,Proficient
STU00803,2025,ELA,77.0,Proficient
STU00803,2025,Science,75.0,Proficient
STU00803,2025,Social Studies,87.0,Advanced
STU00804,2023,Math,82.0,Proficient
STU00804,2023,ELA,74.0,Proficient
STU00804,2023,Science,77.0,Proficient
STU00804,2023,Social Studies,64.0,Basic
STU00804,2024,Math,71.0,Proficient
STU00804,2024,ELA,83.0,Proficient
STU00804,2024,Science,64.0,Basic
STU00804,2024,Social Studies,80.0,Proficient
STU00804,2025,Math,76.0,Proficient
STU00804,2025,ELA,74.0,Proficient
STU00804,2025,Science,76.0,Proficient
STU00804,2025,Social Studies,76.0,Proficient
STU00805,2023,Math,56.0,Basic
STU00805,2023,ELA,54.0,Below Basic
STU00805,2023,Science,63.0,Basic
STU00805,2023,Social Studies,77.0,Proficient
STU00805,2024,Math,74.0,Proficient
STU00805,2024,ELA,65.0,Basic
STU00805,2024,Science,64.0,Basic
STU00805,2024,Social Studies,65.0,Basic
STU00805,2025,Math,66.0,Basic
STU00805,2025,ELA,75.0,Proficient
STU00805,2025,Science,81.0,Proficient
STU00805,2025,Social Studies,94.0,Advanced
STU00806,2023,Math,65.0,Basic
STU00806,2023,ELA,81.0,Proficient
STU00806,2023,Science,79.0,Proficient
STU00806,2023,Social Studies,73.0,Proficient
STU00806,2024,Math,62.0,Basic
STU00806,2024,ELA,77.0,Proficient
STU00806,2024,Science,93.0,Advanced
STU00806,2024,Social Studies,78.0,Proficient
STU00806,2025,Math,63.0,Basic
STU00806,2025,ELA,72.0,Proficient
STU00806,2025,Science,62.0,Basic
STU00806,2025,Social Studies,74.0,Proficient
STU00807,2023,Math,74.0,Proficient
STU00807,2023,ELA,64.0,Basic
STU00807,2023,Science,40.0,Below Basic
STU00807,2023,Social Studies,74.0,Proficient
STU00807,2024,Math,62.0,Basic
STU00807,2024,ELA,63.0,Basic
STU00807,2024,Science,62.0,Basic
STU00807,2024,Social Studies,74.0,Proficient
STU00807,2025,Math,63.0,Basic
STU00807,2025,ELA,78.0,Proficient
STU00807,2025,Science,77.0,Proficient
STU00807,2025,Social Studies,68.0,Basic
STU00808,2023,Math,66.0,Basic
STU00808,2023,ELA,75.0,Proficient
STU00808,2023,Science,72.0,Proficient
STU00808,2023,Social Studies,59.0,Basic
STU00808,2024,Math,89.0,Advanced
STU00808,2024,ELA,81.0,Proficient
STU00808,2024,Science,70.0,Proficient
STU00808,2024,Social Studies,59.0,Basic
STU00808,2025,Math,72.0,Proficient
STU00808,2025,ELA,72.0,Proficient
STU00808,2025,Science,75.0,Proficient
STU00808,2025,Social Studies,59.0,Basic
STU00809,2023,Math,67.0,Basic
STU00809,2023,ELA,70.0,Proficient
STU00809,2023,Science,71.0,Proficient
STU00809,2023,Social Studies,73.0,Proficient
STU00809,2024,Math,73.0,Proficient
STU00809,2024,ELA,90.0,Advanced
STU00809,2024,Science,70.0,Proficient
STU00809,2024,Social Studies,69.0,Basic
STU00809,2025,Math,60.0,Basic
STU00809,2025,ELA,74.0,Proficient
STU00809,2025,Science,65.0,Basic
STU00809,2025,Social Studies,88.0,Advanced
STU00810,2023,Math,74.0,Proficient
STU00810,2023,ELA,86.0,Advanced
STU00810,2023,Science,90.0,Advanced
STU00810,2023,Social Studies,71.0,Proficient
STU00810,2024,Math,75.0,Proficient
STU00810,2024,ELA,93.0,Advanced
STU00810,2024,Science,82.0,Proficient
STU00810,2024,Social Studies,87.0,Advanced
STU00810,2025,Math,86.0,Advanced
STU00810,2025,ELA,88.0,Advanced
STU00810,2025,Science,82.0,Proficient
STU00810,2025,Social Studies,93.0,Advanced
STU00811,2023,Math,72.0,Proficient
STU00811,2023,ELA,80.0,Proficient
STU00811,2023,Science,73.0,Proficient
STU00811,2023,Social Studies,86.0,Advanced
STU00811,2024,Math,65.0,Basic
STU00811,2024,ELA,59.0,Basic
STU00811,2024,Science,79.0,Proficient
STU00811,2024,Social Studies,66.0,Basic
STU00811,2025,Math,65.0,Basic
STU00811,2025,ELA,89.0,Advanced
STU00811,2025,Science,85.0,Advanced
STU00811,2025,Social Studies,76.0,Proficient
STU00812,2023,Math,44.0,Below Basic
STU00812,2023,ELA,79.0,Proficient
STU00812,2023,Science,80.0,Proficient
STU00812,2023,Social Studies,80.0,Proficient
STU00812,2024,Math,77.0,Proficient
STU00812,2024,ELA,75.0,Proficient
STU00812,2024,Science,71.0,Proficient
STU00812,2024,Social Studies,67.0,Basic
STU00812,2025,Math,69.0,Basic
STU00812,2025,ELA,81.0,Proficient
STU00812,2025,Science,80.0,Proficient
STU00812,2025,Social Studies,86.0,Advanced
STU00813,2023,Math,53.0,Below Basic
STU00813,2023,ELA,54.0,Below Basic
STU00813,2023,Science,65.0,Basic
STU00813,2023,Social Studies,61.0,Basic
STU00813,2024,Math,69.0,Basic
STU00813,2024,ELA,58.0,Basic
STU00813,2024,Science,80.0,Proficient
STU00813,2024,Social Studies,64.0,Basic
STU00813,2025,Math,82.0,Proficient
STU00813,2025,ELA,76.0,Proficient
STU00813,2025,Science,60.0,Basic
STU00813,2025,Social Studies,91.0,Advanced
STU00814,2023,Math,68.0,Basic
STU00814,2023,ELA,71.0,Proficient
STU00814,2023,Science,67.0,Basic
STU00814,2023,Social Studies,74.0,Proficient
STU00814,2024,Math,73.0,Proficient
STU00814,2024,ELA,64.0,Basic
STU00814,2024,Science,69.0,Basic
STU00814,2024,Social Studies,74.0,Proficient
STU00814,2025,Math,76.0,Proficient
STU00814,2025,ELA,79.0,Proficient
STU00814,2025,Science,74.0,Proficient
STU00814,2025,Social Studies,70.0,Proficient
STU00815,2023,Math,67.0,Basic
STU00815,2023,ELA,65.0,Basic
STU00815,2023,Science,80.0,Proficient
STU00815,2023,Social Studies,71.0,Proficient
STU00815,2024,Math,74.0,Proficient
STU00815,2024,ELA,80.0,Proficient
STU00815,2024,Science,77.0,Proficient
STU00815,2024,Social Studies,79.0,Proficient
STU00815,2025,Math,64.0,Basic
STU00815,2025,ELA,77.0,Proficient
STU00815,2025,Science,71.0,Proficient
STU00815,2025,Social Studies,75.0,Proficient
STU00816,2023,Math,80.0,Proficient
STU00816,2023,ELA,77.0,Proficient
STU00816,2023,Science,66.0,Basic
STU00816,2023,Social Studies,72.0,Proficient
STU00816,2024,Math,82.0,Proficient
STU00816,2024,ELA,68.0,Basic
STU00816,2024,Science,70.0,Proficient
STU00816,2024,Social Studies,77.0,Proficient
STU00816,2025,Math,73.0,Proficient
STU00816,2025,ELA,71.0,Proficient
STU00816,2025,Science,67.0,Basic
STU00816,2025,Social Studies,75.0,Proficient
STU00817,2023,Math,74.0,Proficient
STU00817,2023,ELA,83.0,Proficient
STU00817,2023,Science,57.0,Basic
STU00817,2023,Social Studies,88.0,Advanced
STU00817,2024,Math,66.0,Basic
STU00817,2024,ELA,80.0,Proficient
STU00817,2024,Science,64.0,Basic
STU00817,2024,Social Studies,58.0,Basic
STU00817,2025,Math,55.0,Basic
STU00817,2025,ELA,67.0,Basic
STU00817,2025,Science,74.0,Proficient
STU00817,2025,Social Studies,71.0,Proficient
STU00818,2023,Math,70.0,Proficient
STU00818,2023,ELA,85.0,Advanced
STU00818,2023,Science,74.0,Proficient
STU00818,2023,Social Studies,78.0,Proficient
STU00818,2024,Math,100.0,Advanced
STU00818,2024,ELA,75.0,Proficient
STU00818,2024,Science,68.0,Basic
STU00818,2024,Social Studies,81.0,Proficient
STU00818,2025,Math,80.0,Proficient
STU00818,2025,ELA,79.0,Proficient
STU00818,2025,Science,77.0,Proficient
STU00818,2025,Social Studies,91.0,Advanced
STU00819,2023,Math,89.0,Advanced
STU00819,2023,ELA,79.0,Proficient
STU00819,2023,Science,73.0,Proficient
STU00819,2023,Social Studies,85.0,Advanced
STU00819,2024,Math,70.0,Proficient
STU00819,2024,ELA,87.0,Advanced
STU00819,2024,Science,82.0,Proficient
STU00819,2024,Social Studies,100.0,Advanced
STU00819,2025,Math,91.0,Advanced
STU00819,2025,ELA,71.0,Proficient
STU00819,2025,Science,76.0,Proficient
STU00819,2025,Social Studies,65.0,Basic
STU00820,2023,Math,50.0,Below Basic
STU00820,2023,ELA,73.0,Proficient
STU00820,2023,Science,61.0,Basic
STU00820,2023,Social Studies,88.0,Advanced
STU00820,2024,Math,80.0,Proficient
STU00820,2024,ELA,70.0,Proficient
STU00820,2024,Science,69.0,Basic
STU00820,2024,Social Studies,87.0,Advanced
STU00820,2025,Math,87.0,Advanced
STU00820,2025,ELA,66.0,Basic
STU00820,2025,Science,64.0,Basic
STU00820,2025,Social Studies,73.0,Proficient
STU00821,2023,Math,73.0,Proficient
STU00821,2023,ELA,68.0,Basic
STU00821,2023,Science,75.0,Proficient
STU00821,2023,Social Studies,91.0,Advanced
STU00821,2024,Math,61.0,Basic
STU00821,2024,ELA,73.0,Proficient
STU00821,2024,Science,63.0,Basic
STU00821,2024,Social Studies,70.0,Proficient
STU00821,2025,Math,72.0,Proficient
STU00821,2025,ELA,71.0,Proficient
STU00821,2025,Science,82.0,Proficient
STU00821,2025,Social Studies,80.0,Proficient
STU00822,2023,Math,60.0,Basic
STU00822,2023,ELA,58.0,Basic
STU00822,2023,Science,58.0,Basic
STU00822,2023,Social Studies,58.0,Basic
STU00822,2024,Math,58.0,Basic
STU00822,2024,ELA,67.0,Basic
STU00822,2024,Science,45.0,Below Basic
STU00822,2024,Social Studies,67.0,Basic
STU00822,2025,Math,51.0,Below Basic
STU00822,2025,ELA,59.0,Basic
STU00822,2025,Science,47.0,Below Basic
STU00822,2025,Social Studies,59.0,Basic
STU00823,2023,Math,61.0,Basic
STU00823,2023,ELA,66.0,Basic
STU00823,2023,Science,50.0,Below Basic
STU00823,2023,Social Studies,67.0,Basic
STU00823,2024,Math,73.0,Proficient
STU00823,2024,ELA,61.0,Basic
STU00823,2024,Science,65.0,Basic
STU00823,2024,Social Studies,48.0,Below Basic
STU00823,2025,Math,60.0,Basic
STU00823,2025,ELA,73.0,Proficient
STU00823,2025,Science,78.0,Proficient
STU00823,2025,Social Studies,66.0,Basic
STU00824,2023,Math,99.0,Advanced
STU00824,2023,ELA,80.0,Proficient
STU00824,2023,Science,65.0,Basic
STU00824,2023,Social Studies,90.0,Advanced
STU00824,2024,Math,65.0,Basic
STU00824,2024,ELA,82.0,Proficient
STU00824,2024,Science,70.0,Proficient
STU00824,2024,Social Studies,68.0,Basic
STU00824,2025,Math,87.0,Advanced
STU00824,2025,ELA,79.0,Proficient
STU00824,2025,Science,96.0,Advanced
STU00824,2025,Social Studies,73.0,Proficient
STU00825,2023,Math,58.0,Basic
STU00825,2023,ELA,71.0,Proficient
STU00825,2023,Science,100.0,Advanced
STU00825,2023,Social Studies,83.0,Proficient
STU00825,2024,Math,80.0,Proficient
STU00825,2024,ELA,84.0,Proficient
STU00825,2024,Science,73.0,Proficient
STU00825,2024,Social Studies,100.0,Advanced
STU00825,2025,Math,84.0,Proficient
STU00825,2025,ELA,86.0,Advanced
STU00825,2025,Science,91.0,Advanced
STU00825,2025,Social Studies,72.0,Proficient
STU00826,2023,Math,70.0,Proficient
STU00826,2023,ELA,79.0,Proficient
STU00826,2023,Science,89.0,Advanced
STU00826,2023,Social Studies,70.0,Proficient
STU00826,2024,Math,79.0,Proficient
STU00826,2024,ELA,80.0,Proficient
STU00826,2024,Science,67.0,Basic
STU00826,2024,Social Studies,79.0,Proficient
STU00826,2025,Math,82.0,Proficient
STU00826,2025,ELA,67.0,Basic
STU00826,2025,Science,92.0,Advanced
STU00826,2025,Social Studies,86.0,Advanced
STU00827,2023,Math,76.0,Proficient
STU00827,2023,ELA,76.0,Proficient
STU00827,2023,Science,65.0,Basic
STU00827,2023,Social Studies,71.0,Proficient
STU00827,2024,Math,79.0,Proficient
STU00827,2024,ELA,73.0,Proficient
STU00827,2024,Science,80.0,Proficient
STU00827,2024,Social Studies,72.0,Proficient
STU00827,2025,Math,82.0,Proficient
STU00827,2025,ELA,85.0,Advanced
STU00827,2025,Science,65.0,Basic
STU00827,2025,Social Studies,82.0,Proficient
STU00828,2023,Math,59.0,Basic
STU00828,2023,ELA,59.0,Basic
STU00828,2023,Science,70.0,Proficient
STU00828,2023,Social Studies,100.0,Advanced
STU00828,2024,Math,77.0,Proficient
STU00828,2024,ELA,86.0,Advanced
STU00828,2024,Science,78.0,Proficient
STU00828,2024,Social Studies,76.0,Proficient
STU00828,2025,Math,79.0,Proficient
STU00828,2025,ELA,68.0,Basic
STU00828,2025,Science,77.0,Proficient
STU00828,2025,Social Studies,86.0,Advanced
STU00829,2023,Math,65.0,Basic
STU00829,2023,ELA,73.0,Proficient
STU00829,2023,Science,62.0,Basic
